Author	subscription_deleted	submission_status_viewed	submission_updated	user_enrolment_deleted	group_created	blog_entry_created	course_module_viewed	notes_viewed	subscribers_viewed	submission_form_viewed	group_member_removed	all_submissions_downloaded	discussion_deleted	assessable_uploaded	course_viewed	user_created	user_graded	role_assigned	user_enrolment_created	course_updated	subscription_created	blog_entry_updated	course_module_created	user_report_viewed	assessment_evaluated	submission_assessed	folder_updated	blog_entries_viewed	user_loggedout	course_module_deleted	submission_viewed	assessment_reevaluated	submission_reassessed	role_unassigned	post_updated	group_member_added	user_loggedinas	post_deleted	blog_comment_deleted	message_contact_blocked	calendar_event_updated	course_resources_list_viewed	grade_report_viewed	discussion_created	blog_entry_deleted	user_list_viewed	activity_report_viewed	course_searched	course_user_report_viewed	discussion_subscription_created	user_login_failed	report_viewed	user_profile_viewed	user_password_updated	course_module_instance_list_viewed	phase_switched	discussion_viewed	langpack_updated	discussion_subscription_deleted	user_loggedin	tag_flagged	user_updated	blog_comment_created	course_module_updated	recent_activity_viewed	blog_association_created	calendar_event_created	message_viewed	message_contact_added	submission_created	message_contact_unblocked	message_contact_removed	message_sent	post_created	ActionCount	Time
465	0	0	11	0	0	5	234	0	0	0	0	0	0	18	121	0	0	0	0	0	0	6	0	0	0	0	0	38	1	0	32	0	4	0	0	0	0	1	0	0	0	0	7	4	0	0	0	0	0	1	1003	0	1	0	0	0	31	0	0	90	0	0	0	0	0	11	0	4	0	6	0	0	8	3	1640	20835
466	0	0	6	0	0	9	375	0	0	0	0	0	0	23	245	0	0	0	0	0	0	9	0	16	0	0	0	65	9	0	153	0	1	0	0	0	0	0	0	0	0	0	9	8	2	4	0	2	1	5	805	0	10	0	0	0	106	0	0	144	0	0	0	0	0	18	0	14	0	6	0	0	21	9	2075	37055
467	0	0	8	0	0	7	223	0	0	0	0	0	0	22	50	0	0	0	0	0	0	8	0	0	0	0	0	41	0	0	72	0	0	0	1	0	0	0	0	0	0	0	22	11	2	3	0	0	0	7	1027	0	4	0	0	0	46	0	0	77	0	0	0	0	0	15	0	7	0	7	0	0	18	2	1680	20223
468	0	0	7	0	0	7	313	0	0	0	0	0	0	14	52	0	0	0	0	0	0	8	0	0	0	0	0	43	0	0	97	0	0	0	0	0	0	0	0	0	0	0	4	4	0	7	0	0	3	4	938	0	10	0	0	0	65	0	0	96	0	0	0	0	0	15	0	17	0	6	0	0	21	3	1734	23767
469	0	0	6	0	0	7	424	0	0	0	0	0	0	17	86	0	0	0	0	0	0	8	0	8	0	0	0	45	7	0	125	0	0	0	0	0	0	0	3	0	0	0	17	4	0	0	0	0	2	3	518	0	7	0	0	0	61	0	0	369	0	0	3	0	0	15	0	2	0	6	0	0	7	7	1757	25260
470	0	0	8	0	0	6	190	0	0	0	0	0	0	19	168	0	0	0	0	0	0	6	0	0	0	0	0	57	0	0	67	0	2	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	3	925	0	0	0	0	0	32	0	0	104	0	0	0	0	0	12	0	5	0	8	0	0	11	6	1647	22923
471	0	0	6	0	0	7	241	0	0	0	0	0	0	15	53	0	0	0	0	0	0	7	0	0	0	0	0	57	1	0	84	0	0	0	1	0	0	0	0	0	0	0	20	3	0	8	0	0	0	3	1049	0	2	0	0	0	38	0	0	74	0	0	0	0	0	14	0	4	0	6	0	0	6	5	1704	26393
472	0	33	9	0	0	6	453	0	0	0	0	0	0	36	161	0	0	0	0	0	0	7	0	3	0	0	0	55	13	0	76	0	12	0	2	0	0	0	3	0	0	0	38	8	0	0	0	0	2	4	599	0	3	0	0	0	100	0	0	353	0	0	3	0	0	13	0	22	0	9	0	0	38	17	2078	33437
473	0	1	6	0	0	4	543	0	0	0	2	0	0	6	14	0	96	0	0	0	0	5	0	4	1	2	0	124	2	0	44	24	68	0	0	1	0	0	0	0	0	0	17	0	0	31	0	0	3	0	1075	27	31	0	0	32	158	0	0	60	0	0	0	0	0	9	0	0	0	3	0	0	0	0	2393	54123
474	0	0	10	0	0	7	323	0	0	0	0	0	0	46	77	0	0	0	0	0	0	7	0	0	0	0	0	45	0	0	88	0	4	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	12	845	0	1	0	0	0	106	0	0	87	0	0	0	0	0	14	0	29	0	8	0	0	110	19	1857	26358
475	0	0	6	0	0	7	432	0	0	0	0	0	0	6	26	0	0	0	0	0	0	9	0	0	0	0	0	96	5	0	32	0	1	0	0	0	0	0	3	0	0	0	16	0	0	0	0	0	2	0	519	0	2	0	0	0	6	0	0	301	0	0	3	0	0	16	0	0	0	6	0	0	0	0	1494	23353
476	0	0	10	0	0	7	254	0	0	0	0	0	0	20	46	0	0	0	0	0	0	8	0	0	0	0	0	74	0	0	97	0	0	0	1	0	0	0	0	0	0	0	16	6	0	0	0	0	0	2	786	0	0	0	0	0	58	0	0	74	0	0	0	0	0	15	0	2	0	6	0	0	3	3	1488	22535
477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	3	0	0	0	0	0	0	0	0	0	0	0	262	10316
478	0	0	6	0	0	7	726	0	0	0	0	0	0	12	63	0	3824	0	0	0	0	13	0	0	634	7	0	303	2	0	117	112	86	0	1	0	0	0	0	0	0	0	48	0	0	0	0	6	0	1	10	1	2	0	0	38	23	0	0	164	0	0	0	0	0	20	0	3	0	6	0	0	2	5	6242	44151
479	0	0	8	0	0	7	501	0	0	0	0	0	0	23	83	0	0	0	0	0	0	8	0	1	0	0	0	73	1	0	32	0	3	0	2	0	0	0	3	0	0	0	8	4	0	1	0	0	2	4	9	0	2	0	0	0	90	0	0	399	0	0	3	0	0	15	0	12	0	6	0	0	24	9	1333	28050
480	0	0	8	0	0	6	137	0	0	0	0	0	0	13	31	0	0	0	0	0	0	6	0	0	0	0	0	40	0	0	40	0	0	0	2	0	0	0	0	0	0	0	21	2	0	0	0	0	0	3	347	0	0	0	0	0	19	0	0	66	0	0	0	0	0	12	0	6	0	6	0	0	6	1	772	13280
481	0	1	4	0	0	6	198	0	0	0	0	0	0	4	54	0	0	0	0	0	0	6	0	2	0	0	0	86	4	0	35	0	0	0	0	0	0	0	0	0	0	0	18	0	1	6	0	0	0	0	310	0	4	0	0	0	22	0	0	49	0	0	0	0	0	12	0	0	0	4	0	0	0	0	826	17745
482	0	0	6	0	0	7	402	0	0	0	0	0	0	9	131	0	0	0	0	0	0	8	0	4	0	0	0	42	1	0	139	0	2	0	0	0	0	0	0	0	0	0	23	1	1	4	0	0	0	2	315	0	9	1	0	0	23	0	0	110	0	0	0	0	0	15	0	5	1	6	0	0	6	2	1275	27130
483	0	0	13	0	0	7	1072	0	0	0	0	0	0	38	315	0	0	0	0	0	0	12	0	18	0	0	0	217	0	0	100	0	0	0	7	0	0	0	0	0	0	0	71	5	1	7	0	3	0	2	310	0	20	0	0	0	271	0	0	322	0	1	0	0	0	19	0	2	0	6	0	0	6	13	2858	73097
484	0	25	7	0	0	6	557	0	0	0	0	0	0	18	145	0	0	0	0	0	0	8	0	12	0	0	0	93	0	0	154	0	0	0	0	0	0	0	0	0	0	0	74	8	0	19	0	0	1	3	303	0	20	0	0	0	81	0	0	138	0	0	0	0	0	14	0	5	0	6	0	0	18	3	1718	39313
485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	264	0	0	3	0	0	0	0	0	0	0	0	0	0	0	294	8626
486	0	0	6	0	0	5	423	0	0	0	0	0	0	19	99	0	0	0	0	0	0	6	0	9	0	0	0	40	0	0	36	0	0	0	0	0	0	0	0	0	0	0	7	7	0	7	0	0	0	5	306	0	12	1	0	0	70	0	0	132	0	0	0	0	0	11	0	10	0	6	0	0	24	6	1247	32955
487	0	0	8	0	0	7	768	0	0	0	0	0	0	51	88	0	0	0	0	0	0	8	0	2	0	0	0	53	2	0	179	0	0	0	5	0	0	1	3	0	0	0	6	17	0	8	0	0	7	17	37	0	11	0	0	0	167	0	0	471	0	0	3	0	0	15	0	26	0	8	0	0	65	21	2054	38939
488	0	3	6	0	0	8	465	0	0	0	0	0	0	20	202	0	0	0	0	0	0	8	0	10	0	0	0	54	1	0	97	0	1	0	0	0	0	0	0	0	0	0	56	4	1	5	0	0	1	3	303	0	15	0	0	0	121	0	0	233	0	0	0	0	0	16	0	5	0	6	0	0	15	10	1669	31894
489	0	0	9	0	0	7	330	0	0	0	0	0	1	44	61	0	0	0	0	0	0	8	0	8	0	0	0	41	2	0	79	0	0	0	1	0	0	1	0	0	0	0	7	12	0	3	0	0	0	10	369	0	1	0	0	0	131	0	0	133	0	0	0	0	0	15	0	16	0	9	0	0	39	22	1359	32783
490	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	5	0	0	0	0	0	5	0	0	288	0	0	3	0	0	0	0	0	0	0	0	0	0	0	487	8518
491	0	0	11	0	0	6	433	0	0	0	0	0	0	51	77	0	0	0	0	0	0	8	0	11	0	0	0	59	0	0	146	0	3	0	1	0	0	0	0	0	0	0	33	9	0	11	0	0	0	5	318	1	11	0	0	0	147	0	0	124	0	0	0	0	0	14	0	9	0	6	0	0	31	30	1555	34077
492	0	0	10	0	0	7	490	0	0	0	0	0	0	23	162	0	0	0	0	0	0	7	0	8	0	0	0	57	0	0	126	0	5	0	1	0	0	0	0	0	0	0	33	4	2	6	0	0	0	4	322	0	11	0	0	0	96	0	0	205	0	0	0	0	0	14	0	6	0	7	0	0	24	8	1638	31435
493	0	0	26	0	0	6	461	0	0	0	0	0	0	42	173	0	0	0	0	0	0	9	0	13	0	0	0	45	1	0	187	0	11	0	1	0	0	0	0	0	0	0	19	3	0	14	0	0	3	2	291	1	18	0	0	0	86	0	0	121	0	1	0	0	0	15	0	3	0	24	0	0	4	12	1592	35382
494	0	7	6	0	0	8	178	0	0	0	0	0	0	18	101	0	0	0	0	0	0	8	0	2	0	0	0	34	0	0	53	0	2	0	1	0	0	0	0	0	0	0	1	5	1	1	0	0	0	3	308	0	2	0	0	0	63	0	0	74	0	0	0	0	0	16	0	5	0	6	0	0	16	6	925	21174
495	0	0	6	0	0	7	406	0	0	0	0	0	0	13	115	0	0	0	0	0	0	7	0	0	0	0	0	87	0	0	158	0	9	0	2	0	0	0	0	0	0	0	12	1	0	1	0	0	0	1	281	0	1	0	0	0	34	0	0	90	0	0	0	0	0	14	0	3	0	6	0	0	7	4	1265	35155
496	0	1	13	0	0	7	685	0	0	0	0	0	0	42	310	0	0	0	0	0	0	7	0	13	0	0	0	98	1	0	200	0	19	0	0	0	0	0	0	0	0	0	14	8	0	5	0	11	3	15	297	0	15	0	0	0	181	0	0	204	2	4	0	0	0	14	0	28	0	6	0	0	127	21	2351	47307
497	0	1	8	0	0	6	344	0	0	0	0	0	0	42	89	0	0	0	0	0	0	6	0	9	0	0	0	41	1	0	105	0	2	0	0	0	0	0	0	0	0	0	29	8	0	5	0	0	0	0	427	0	10	0	0	0	151	0	0	114	0	0	0	0	0	12	0	0	0	8	0	0	0	26	1444	28488
498	0	0	9	0	0	6	471	0	0	0	0	0	0	17	92	0	0	0	0	0	0	8	0	11	0	0	0	40	0	0	113	0	3	0	0	0	0	0	0	0	0	0	22	2	0	2	0	0	1	1	303	2	21	0	0	0	65	0	0	128	0	0	0	0	0	14	0	2	0	9	0	0	7	6	1355	27772
499	0	0	7	0	0	7	507	0	0	0	0	0	0	12	92	0	0	0	0	0	0	8	0	9	0	0	0	62	3	0	78	0	0	0	0	0	0	0	3	0	0	0	5	3	0	16	0	0	3	0	8	0	13	0	0	0	35	0	0	363	0	0	3	0	0	15	0	0	0	6	0	0	0	2	1260	20353
500	0	0	8	0	0	7	694	0	0	0	0	0	0	42	98	0	0	0	0	0	0	7	0	7	0	0	0	54	0	0	121	0	10	0	8	0	0	0	3	0	0	0	52	6	0	2	0	0	2	3	13	0	7	0	0	0	263	0	0	442	0	1	3	0	0	14	0	19	0	6	0	0	42	20	1954	40683
501	0	0	10	0	0	6	848	0	0	0	0	0	0	28	35	0	0	0	0	0	0	7	0	12	0	0	0	66	94	0	38	0	0	0	2	0	0	0	0	0	0	0	4	6	0	1	0	2	0	3	296	1	13	0	0	0	144	0	1	171	0	0	0	0	0	13	0	6	0	6	0	0	26	10	1849	36597
502	0	0	8	0	0	4	270	0	0	0	0	0	0	13	63	0	0	0	0	0	0	5	0	10	0	0	0	45	3	0	27	0	0	0	0	0	0	0	0	0	0	0	15	3	0	3	0	0	0	4	258	0	3	0	0	0	32	0	0	51	0	0	0	0	0	9	0	4	0	7	0	0	15	2	854	19167
503	0	0	6	0	0	5	354	0	0	0	0	0	0	23	28	0	0	0	0	0	0	8	0	0	0	0	0	71	3	0	16	0	3	0	2	0	0	0	0	0	0	0	5	5	0	0	0	0	0	2	314	0	0	0	0	0	98	0	0	73	0	0	0	0	0	13	0	6	0	6	0	0	19	10	1070	27222
504	0	0	7	0	0	7	365	0	0	0	0	0	0	27	135	0	0	0	0	0	0	8	0	11	0	0	0	61	0	0	12	0	3	0	1	0	0	0	0	0	0	0	15	8	1	8	0	0	0	3	291	0	9	0	0	0	57	0	0	156	0	0	0	0	0	15	0	2	0	7	0	0	2	11	1222	27493
505	0	0	0	0	0	4	83	0	0	0	0	0	0	3	42	0	0	0	0	0	0	5	0	6	0	0	0	50	0	0	18	0	1	0	0	0	0	0	0	0	0	0	8	1	0	5	0	0	0	2	281	0	6	0	0	0	8	0	0	39	0	0	0	0	0	9	0	2	0	0	0	0	3	2	578	14461
506	0	0	9	0	0	8	427	0	0	0	0	0	0	47	124	0	0	0	0	0	0	10	0	13	0	0	0	95	3	0	69	0	9	0	1	0	0	0	0	0	0	0	35	11	0	12	0	0	1	5	303	0	21	0	0	0	164	0	0	128	0	4	0	0	0	18	0	22	0	6	0	0	64	26	1635	36578
507	0	0	6	0	0	8	484	0	0	0	0	0	0	37	131	0	0	0	0	0	0	10	0	9	0	0	0	49	1	0	89	0	3	0	3	0	0	0	3	0	0	0	21	6	0	4	0	0	2	3	6	1	14	0	0	0	124	0	0	366	0	1	3	0	0	18	0	8	0	6	0	0	9	22	1447	27717
508	0	0	7	0	0	8	639	0	0	0	0	0	0	32	177	0	0	0	0	0	0	10	0	4	0	0	0	82	9	0	187	0	6	0	6	0	0	0	4	0	0	0	33	10	1	18	0	0	2	4	7	0	11	0	0	0	141	0	0	378	0	0	5	0	0	18	0	10	0	6	0	0	14	9	1838	43188
509	0	0	7	0	0	6	553	0	0	0	0	0	0	29	193	0	0	0	0	0	0	8	0	15	0	0	0	54	1	0	201	0	4	0	2	0	0	0	0	0	0	0	42	11	2	23	0	0	3	11	274	0	29	0	0	0	141	0	0	196	0	0	0	0	0	14	0	22	0	7	0	0	65	9	1922	47273
510	0	0	16	0	0	6	636	0	0	0	0	0	0	24	273	0	0	0	0	0	0	9	0	17	0	0	0	61	1	0	201	0	2	0	1	0	0	0	0	0	0	0	37	3	0	15	0	0	0	3	257	0	18	0	0	0	53	0	0	255	0	0	0	0	0	15	0	3	0	16	0	0	5	4	1931	38168
511	0	0	0	0	0	2	15	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	47	2520
512	0	0	10	0	0	7	258	0	0	0	0	0	0	14	82	0	0	0	0	0	0	7	0	0	0	0	0	50	110	0	69	0	1	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	308	0	0	0	0	0	8	0	0	113	0	0	0	0	0	14	0	0	0	6	0	0	0	0	1077	22299
513	0	0	5	0	0	7	76	0	0	0	0	0	0	5	39	0	0	0	0	0	0	16	0	0	0	0	0	46	3	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	373	0	0	0	0	0	1	0	0	30	0	0	0	0	0	23	0	0	0	4	0	0	0	0	655	13787
514	0	0	6	0	0	9	640	0	0	0	0	0	0	45	143	0	0	0	0	0	0	9	0	0	0	0	0	78	55	0	140	0	3	0	4	0	0	0	3	0	0	0	15	9	0	5	0	0	2	8	6	0	2	0	0	0	176	0	0	441	0	0	3	0	0	18	0	23	0	6	0	0	46	26	1921	39491
515	0	1	13	0	0	7	758	0	0	0	0	0	0	76	106	0	0	0	0	0	0	7	0	23	0	0	0	70	3	0	208	0	7	0	2	0	0	0	0	0	0	0	37	6	0	36	0	0	2	3	299	2	25	0	0	0	294	0	0	147	0	0	0	0	5	14	0	25	0	6	0	0	69	55	2306	46837
516	0	1	5	0	0	5	277	0	0	0	0	0	0	10	42	0	0	0	0	0	0	5	0	0	0	0	0	24	4	0	39	0	0	0	0	0	0	0	3	0	0	0	9	3	0	0	0	0	2	1	9	0	0	0	0	0	22	0	0	332	0	0	3	0	0	10	0	1	0	3	0	0	6	2	818	16451
517	0	0	6	0	0	6	140	0	0	0	0	0	0	6	66	0	0	0	0	0	0	6	0	6	0	0	0	99	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	343	0	4	0	0	0	1	0	0	59	0	0	0	0	0	12	0	0	0	6	0	0	0	0	803	17794
518	0	0	6	0	0	6	160	0	0	0	0	0	0	6	72	0	0	0	0	0	0	7	0	0	0	0	0	37	2	0	31	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	293	0	0	0	0	0	0	0	0	73	0	0	0	0	0	13	0	0	0	6	0	0	0	0	718	15582
519	0	0	11	0	0	6	227	0	0	0	0	0	0	23	102	0	0	0	0	0	0	6	0	3	0	0	0	69	2	0	110	0	1	0	0	0	0	0	0	0	0	0	11	7	0	2	0	0	0	0	333	0	3	0	0	0	23	0	0	86	0	0	4	0	0	12	0	0	0	6	0	0	0	5	1052	24092
520	0	0	7	0	0	7	240	0	0	0	0	0	0	27	134	0	0	0	0	0	0	7	0	4	0	0	0	43	1	0	65	0	0	0	0	0	0	0	0	0	0	0	10	5	0	7	0	0	0	2	312	0	10	0	0	0	63	0	0	113	0	0	0	0	0	14	0	1	0	7	0	0	10	15	1104	28019
521	0	0	9	0	0	7	294	0	0	0	0	0	0	16	93	0	0	0	0	0	0	7	0	12	0	0	0	58	20	0	99	0	1	0	1	0	0	0	0	0	0	0	7	1	0	4	0	0	0	4	303	0	15	0	0	0	29	0	0	75	0	0	0	0	0	14	0	4	0	6	0	0	24	5	1108	28825
522	0	0	10	0	0	5	341	0	0	0	0	0	0	30	78	0	0	0	0	0	0	8	0	0	0	0	0	94	4	0	131	0	0	0	1	0	0	0	0	0	0	0	18	8	1	5	0	0	0	0	273	0	3	2	0	0	57	0	0	86	0	0	0	0	0	13	0	0	0	4	0	0	0	11	1183	39065
523	0	0	8	0	0	8	444	0	0	0	0	0	0	33	64	0	0	0	0	0	0	9	0	21	0	0	0	123	5	0	68	0	0	0	0	0	0	0	0	0	0	0	19	7	1	10	0	0	17	7	295	3	29	0	0	0	128	0	0	182	0	0	4	0	0	17	0	12	0	6	0	0	42	18	1580	32797
524	0	0	4	0	0	6	120	0	0	0	0	0	0	4	39	0	0	0	0	0	0	6	0	0	0	0	0	47	1	0	42	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	0	0	295	0	1	0	0	0	1	0	0	47	0	0	0	0	0	12	0	0	0	4	0	0	0	0	636	14472
525	0	0	11	0	0	7	431	0	0	0	0	0	0	70	271	0	0	0	0	0	0	8	0	13	0	0	0	69	3	0	155	0	9	0	0	0	0	0	0	0	0	0	17	20	0	5	0	0	0	5	293	0	7	0	0	0	256	0	0	141	0	0	4	0	0	15	0	24	0	6	0	0	61	39	1940	37088
526	0	0	10	0	0	7	378	0	0	0	0	0	0	32	83	0	0	0	0	0	1	7	0	2	0	0	0	45	15	0	47	0	0	0	4	0	0	0	3	0	0	0	46	6	0	4	0	0	28	3	8	0	7	0	0	0	63	0	0	395	0	0	3	0	0	14	0	482	0	7	0	0	5	12	1717	74908
527	0	0	8	0	0	7	535	0	0	0	0	0	0	46	58	0	0	0	0	0	1	10	0	12	0	0	0	83	6	0	47	0	0	0	16	0	0	0	0	0	0	0	7	9	0	1	0	0	0	10	296	1	4	0	0	1	171	0	0	104	0	0	0	0	0	17	0	545	0	6	0	0	73	13	2087	37329
528	0	0	6	0	0	7	321	0	0	0	0	0	0	6	106	0	0	0	0	0	0	8	0	0	0	0	0	87	8	0	65	0	0	0	0	0	0	0	3	0	0	0	8	0	1	0	0	0	2	0	8	0	0	0	0	0	7	0	0	377	0	0	3	0	0	15	0	0	0	6	0	0	0	0	1044	20630
529	0	0	7	0	0	6	509	0	0	0	0	0	0	7	65	0	0	0	0	0	0	6	0	29	0	0	0	88	5	0	77	0	7	0	0	0	0	0	0	0	0	0	19	0	0	38	0	1	0	0	260	3	24	0	0	0	47	0	0	127	0	0	4	0	0	12	0	8	0	6	0	0	0	0	1355	26763
530	0	139	8	0	0	7	482	0	0	0	0	0	0	36	195	0	0	0	0	0	0	7	0	0	0	0	0	72	7	0	137	0	3	0	0	0	0	0	3	0	0	0	17	13	0	0	0	0	4	4	5	0	3	0	0	0	138	0	0	417	0	0	3	0	0	14	0	4	0	7	0	0	4	15	1744	28774
531	0	0	10	0	0	6	346	0	0	0	0	0	0	24	106	0	0	0	0	0	0	9	0	1	0	0	0	78	2	0	115	0	13	0	0	0	0	0	0	0	0	0	20	4	0	4	0	0	1	0	285	0	8	0	0	0	50	0	0	102	0	2	5	0	0	15	0	0	0	10	0	0	0	10	1226	27689
532	0	0	11	0	0	7	332	0	0	0	0	0	0	60	148	0	0	0	0	0	0	8	0	9	0	0	0	42	30	0	109	0	4	0	0	0	0	0	0	0	0	0	9	15	1	3	0	0	0	5	318	1	6	1	0	0	216	0	0	107	0	0	0	0	0	15	0	15	0	7	0	0	40	34	1553	28202
533	0	0	10	0	0	8	663	0	0	0	0	0	0	22	644	0	0	0	0	0	0	10	0	19	0	0	0	148	19	0	346	0	3	0	3	0	0	0	0	0	0	0	76	2	1	25	0	0	0	2	300	2	17	0	0	0	160	0	0	199	0	0	0	0	0	18	0	4	0	6	0	0	12	7	2726	63477
534	0	0	7	0	0	7	365	0	0	0	0	0	0	35	113	0	0	0	0	0	0	12	0	0	0	0	0	53	4	0	78	0	1	0	2	0	0	0	3	0	0	0	6	13	1	6	0	0	2	12	7	0	1	0	0	0	102	0	0	300	0	0	3	0	0	19	0	42	0	6	0	0	122	13	1335	29060
535	0	0	6	0	0	8	394	0	0	0	0	0	0	34	96	0	0	0	0	0	0	9	0	3	0	0	0	89	0	0	76	0	2	0	7	0	0	0	0	0	0	0	4	11	1	8	0	0	2	3	296	0	6	0	0	0	122	0	0	89	0	0	2	0	0	17	0	3	0	6	0	0	14	10	1318	25289
536	0	0	6	0	0	6	111	0	0	0	0	0	0	6	90	0	0	0	0	0	0	6	0	0	0	0	0	43	0	0	62	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	384	0	0	0	0	0	2	0	0	66	0	0	0	0	0	12	0	0	0	5	0	0	0	0	811	14322
537	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	8386
538	0	0	9	0	0	6	214	0	0	0	0	0	0	23	73	0	0	0	0	0	0	7	0	5	0	0	0	70	4	0	67	0	0	0	0	0	0	0	0	0	0	0	4	6	0	3	0	0	1	4	267	0	6	0	0	0	41	0	0	90	0	0	3	0	0	13	0	11	0	6	0	0	42	8	983	20557
539	0	3	11	0	0	7	646	0	0	0	0	0	0	43	163	0	0	0	0	0	0	7	0	6	0	0	0	66	7	0	211	0	10	0	0	0	0	0	3	0	0	0	44	22	0	11	0	0	4	23	7	0	6	0	0	0	126	0	1	373	0	0	3	0	0	14	0	37	0	11	0	0	66	10	1941	31877
540	0	0	2	0	0	5	203	0	0	0	0	0	0	2	34	0	0	0	0	0	0	5	0	0	0	0	0	37	5	0	8	0	0	0	0	0	0	0	3	0	0	0	7	0	1	0	0	0	3	0	6	0	0	0	0	0	5	0	0	299	0	0	3	0	0	10	0	0	0	2	0	0	0	0	640	11939
541	0	0	12	0	0	7	750	0	0	0	0	0	2	58	148	0	0	0	0	0	0	8	0	0	0	0	0	50	20	0	190	0	3	0	5	0	0	1	0	0	0	0	39	18	0	54	0	0	1	15	265	0	8	1	1	0	274	0	0	136	0	0	0	0	0	15	0	37	0	12	0	0	79	23	2232	52337
542	0	0	9	0	0	7	426	0	0	0	0	0	0	19	116	0	0	0	0	0	0	8	0	0	0	0	0	91	55	0	85	0	0	0	0	0	0	0	3	0	0	0	18	6	0	1	0	0	2	2	9	0	1	0	0	0	97	0	0	347	0	0	3	0	0	15	0	0	0	8	0	0	0	4	1332	33814
543	0	0	1	0	0	2	237	0	0	0	0	0	0	1	52	0	0	0	0	0	0	2	0	0	0	0	0	33	42	0	9	0	0	0	0	0	0	0	3	0	0	0	8	0	2	0	0	0	2	0	10	0	0	0	0	0	11	0	0	283	0	0	4	0	0	4	0	0	0	1	0	0	0	0	707	11890
544	0	0	1	0	0	4	51	0	0	0	0	0	0	1	33	0	0	0	0	0	0	4	0	0	0	0	0	27	5	0	17	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	669	0	2	0	0	0	0	0	0	28	0	0	0	0	0	8	0	0	0	1	0	0	0	0	858	4383
545	0	0	9	0	0	8	233	0	0	0	0	0	0	19	114	0	0	0	0	0	0	10	0	0	0	0	0	45	1	0	76	0	1	0	2	0	0	0	0	0	0	0	15	5	0	0	0	0	0	5	681	0	0	0	0	0	39	0	0	101	0	0	0	0	0	18	0	12	0	6	0	0	9	3	1412	13359
546	0	2	7	0	0	8	424	0	0	0	0	0	0	14	177	0	0	0	0	0	0	9	0	1	0	0	0	53	3	0	164	0	3	0	0	0	0	0	0	0	0	0	26	3	0	29	0	0	0	4	1012	0	3	0	0	0	74	0	0	106	0	0	0	0	0	17	0	4	0	7	0	0	9	4	2163	36267
547	0	0	14	0	0	7	293	0	0	0	0	0	0	38	93	0	0	0	0	0	0	7	0	0	0	0	0	51	2	0	57	0	8	0	1	0	0	0	0	0	0	0	17	3	0	10	0	0	0	4	858	0	3	0	0	0	128	0	0	96	0	0	0	0	0	14	0	4	0	6	0	0	8	20	1742	32726
548	0	0	10	0	0	7	771	0	0	0	0	0	4	71	188	0	0	0	0	0	0	7	0	0	0	0	0	55	4	0	167	0	5	0	7	0	0	0	10	0	0	0	24	14	0	1	0	0	3	10	670	0	0	0	0	0	303	0	1	487	0	0	11	0	0	14	0	24	0	10	0	0	77	40	2995	58133
549	0	0	6	0	0	6	314	0	0	0	0	0	0	6	10	0	0	0	0	0	0	7	0	0	0	0	0	106	4	0	10	0	0	0	0	0	0	0	6	0	0	0	3	0	1	0	0	0	3	0	656	0	0	0	0	0	6	0	0	371	0	0	6	0	0	13	0	0	0	6	0	0	0	0	1540	22220
550	0	0	13	0	0	8	554	0	0	0	0	0	0	37	124	0	0	0	0	0	0	9	0	0	0	0	0	60	10	0	164	0	5	0	9	0	0	0	4	0	0	0	24	6	0	3	0	0	3	6	617	0	2	0	0	0	82	0	0	433	0	0	4	0	0	17	0	13	0	12	0	0	14	9	2242	37465
